dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
ingv,ECPN,vec,max,2022-12-03 17:10:46,0.5221,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-04 00:34:17,0.5154,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-06 23:49:36,0.514,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-07 12:41:18,0.5469,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-07 16:09:17,0.5259,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-09 10:31:19,0.5333,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-10 00:00:48,0.5126,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-10 03:02:46,0.5285,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-10 22:57:29,0.5037,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-11 10:07:59,0.5395,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-11 12:32:44,0.5239,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-13 08:00:03,0.5221,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-16 05:25:29,0.5185,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-16 11:23:55,0.5138,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-18 11:03:45,0.5605,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-19 04:28:25,0.5158,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-22 18:11:49,0.5064,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-22 20:32:08,0.5595,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-23 11:45:23,0.5292,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-24 11:37:29,0.5419,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-25 14:43:54,0.5075,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-27 11:51:04,0.6312,0.503,0.521,True
ingv,ECPN,vec,max,2022-12-27 20:58:37,0.5121,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-29 13:50:54,0.5049,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-31 09:23:10,0.5048,0.503,0.521,False
ingv,ECPN,vec,max,2022-12-31 11:08:37,0.5862,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-01 23:57:48,0.5065,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-02 05:39:23,0.5344,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-02 14:26:25,0.5244,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-04 02:21:38,0.5829,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-04 07:23:03,0.525,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-04 11:57:13,0.5606,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-05 02:26:39,0.5215,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-06 04:52:00,0.521,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-06 23:06:57,0.5173,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-09 02:29:27,0.5115,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-09 03:50:50,0.5557,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-10 09:05:00,0.5272,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-10 13:16:56,0.5836,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-10 15:03:02,0.5398,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-10 16:46:14,0.571,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-10 17:56:12,0.5054,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-10 20:52:46,0.5292,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-12 19:19:11,0.5128,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-13 14:57:40,0.5107,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-13 19:44:58,0.5143,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-14 09:58:44,0.5299,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-19 10:29:12,0.5076,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-20 06:44:59,0.6101,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-20 08:13:44,0.5576,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-20 17:40:31,0.5198,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-21 12:26:46,0.5689,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-22 02:25:09,0.5217,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-25 15:02:40,0.5103,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-26 14:04:03,0.5154,0.503,0.521,False
ingv,ECPN,vec,max,2023-01-27 10:42:50,0.5422,0.503,0.521,True
ingv,ECPN,vec,max,2023-01-30 23:19:05,0.5847,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-02 10:22:58,0.5061,0.503,0.521,False
ingv,ECPN,vec,max,2023-02-02 19:43:02,0.535,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-04 00:00:01,0.5582,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-04 02:02:48,0.5267,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-04 07:14:52,0.5763,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-04 15:49:37,0.5046,0.503,0.521,False
ingv,ECPN,vec,max,2023-02-08 09:54:58,0.5414,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-09 08:27:54,0.5395,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-10 19:59:36,0.5043,0.503,0.521,False
ingv,ECPN,vec,max,2023-02-13 02:21:54,0.5043,0.503,0.521,False
ingv,ECPN,vec,max,2023-02-13 17:52:35,0.5434,0.503,0.521,True
ingv,ECPN,vec,max,2023-02-15 14:20:46,0.507,0.503,0.521,False
ingv,ECPN,vec,max,2023-02-17 00:03:44,0.5181,0.503,0.521,False
ingv,ECPN,vec,stack,2022-11-15 18:34:14,0.3651,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-17 09:58:48,0.3228,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-18 09:19:05,0.3267,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-18 20:23:56,0.3286,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-19 12:34:49,0.3266,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-21 02:44:11,0.3315,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-21 09:09:45,0.3494,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-23 08:57:41,0.3659,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-23 18:23:33,0.3245,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-24 09:17:27,0.3383,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-25 09:49:52,0.3234,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-26 12:27:12,0.3242,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-26 19:45:25,0.4345,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-27 05:51:11,0.3262,0.322,0.336,False
ingv,ECPN,vec,stack,2022-11-30 03:02:06,0.3479,0.322,0.336,True
ingv,ECPN,vec,stack,2022-11-30 04:40:01,0.3275,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-01 03:17:47,0.3758,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-02 09:55:46,0.3477,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-03 13:31:47,0.3415,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-03 17:12:18,0.3531,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-05 08:19:21,0.3247,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-07 10:44:06,0.3451,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-07 12:57:03,0.3321,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-07 15:45:06,0.3292,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-07 22:15:28,0.328,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-09 10:31:53,0.3538,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-10 02:53:02,0.3423,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-10 11:52:19,0.3308,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-10 18:45:50,0.323,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-10 21:03:53,0.3531,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-11 00:07:57,0.3344,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-11 02:51:31,0.3226,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-11 09:39:07,0.3298,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-11 12:32:41,0.3448,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-13 07:50:51,0.3544,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-13 19:26:54,0.3346,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-14 02:35:41,0.3239,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-15 12:23:45,0.3407,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-15 19:24:36,0.3227,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-18 10:57:15,0.3397,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-18 12:37:03,0.3447,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-19 04:59:58,0.3284,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-21 02:21:41,0.3334,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-22 20:32:48,0.3615,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-23 11:46:44,0.3486,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-24 11:52:05,0.3285,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-24 18:49:25,0.3267,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-25 14:45:50,0.3232,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-25 22:40:41,0.3254,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-26 00:30:45,0.3288,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-26 10:17:21,0.3527,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-26 17:58:20,0.3235,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-27 07:59:56,0.3306,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-27 11:44:59,0.3786,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-27 20:57:12,0.3445,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-28 03:25:14,0.3381,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-29 13:51:34,0.3685,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-30 09:30:34,0.3235,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-30 15:28:29,0.3259,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-30 19:34:48,0.33,0.322,0.336,False
ingv,ECPN,vec,stack,2022-12-31 11:04:24,0.3741,0.322,0.336,True
ingv,ECPN,vec,stack,2022-12-31 22:18:05,0.3292,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-01 23:54:06,0.3248,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-02 01:30:26,0.3242,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-02 06:04:57,0.3396,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-02 14:27:09,0.3404,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-04 01:56:36,0.3398,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-04 06:49:51,0.3339,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-04 11:56:19,0.3466,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-04 15:24:01,0.3261,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-05 02:35:30,0.3254,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-06 23:06:23,0.3475,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-10 10:22:56,0.345,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-10 13:11:37,0.3989,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-10 15:37:56,0.3705,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-10 17:36:50,0.3414,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-10 19:59:19,0.3271,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-10 21:05:05,0.3289,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-12 19:18:57,0.3382,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-13 14:57:19,0.3481,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-13 19:45:07,0.3617,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-15 05:19:54,0.3295,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-16 13:04:46,0.3233,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-19 10:45:05,0.3322,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-19 18:27:29,0.3305,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-20 17:51:53,0.324,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-21 13:14:05,0.3699,0.322,0.336,True
ingv,ECPN,vec,stack,2023-01-21 14:44:06,0.3333,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-24 06:09:01,0.3244,0.322,0.336,False
ingv,ECPN,vec,stack,2023-01-27 10:42:10,0.3463,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-01 14:28:37,0.3225,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-02 09:59:52,0.3392,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-02 19:43:12,0.3549,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-04 00:03:31,0.3612,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-04 07:13:37,0.3699,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-04 15:49:13,0.3258,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-06 23:48:07,0.3254,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-08 07:02:15,0.3272,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-08 09:56:04,0.3318,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-08 18:29:05,0.3289,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-08 23:05:51,0.3254,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-09 01:20:09,0.3278,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-10 18:49:27,0.3643,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-11 18:52:46,0.331,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-12 19:14:25,0.3304,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-13 06:08:58,0.3409,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-13 13:21:22,0.3242,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-14 17:12:51,0.3308,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-15 21:55:14,0.3395,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-19 12:18:01,0.3545,0.322,0.336,True
ingv,ECPN,vec,stack,2023-02-19 14:02:55,0.3225,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-19 21:20:02,0.3303,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-21 03:36:15,0.3266,0.322,0.336,False
ingv,ECPN,vec,stack,2023-02-21 12:36:36,0.3309,0.322,0.336,False
ingv,EEC1,dir,max,2022-11-15 11:28:36,0.5239,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-17 19:07:35,0.5292,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-18 04:10:30,0.5596,0.521,0.553,True
ingv,EEC1,dir,max,2022-11-18 06:10:39,0.5708,0.521,0.553,True
ingv,EEC1,dir,max,2022-11-19 11:43:57,0.5373,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-20 19:28:45,0.5847,0.521,0.553,True
ingv,EEC1,dir,max,2022-11-26 19:29:39,0.5433,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-27 22:19:49,0.5476,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-29 02:26:21,0.5225,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-30 04:49:10,0.5271,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-30 08:27:53,0.5382,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-01 04:49:00,0.533,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-06 02:05:06,0.567,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-10 21:57:21,0.5446,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-12 13:05:59,0.5441,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-12 14:06:50,0.599,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-18 04:59:46,0.5451,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-18 17:40:03,0.5218,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-23 01:11:35,0.525,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-25 12:11:18,0.588,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-25 23:05:00,0.6175,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-27 19:30:57,0.5278,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-29 13:36:21,0.5464,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-30 18:33:52,0.5633,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-31 03:42:37,0.5554,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-31 09:42:56,0.5506,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-31 22:25:58,0.5248,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-02 05:00:52,0.5732,0.521,0.553,True
ingv,EEC1,dir,max,2023-01-06 01:15:23,0.5298,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-14 22:14:30,0.542,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-19 23:41:29,0.5218,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-21 09:39:24,0.526,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-24 14:55:22,0.5357,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-28 00:53:27,0.5648,0.521,0.553,True
ingv,EEC1,dir,max,2023-01-30 04:12:20,0.531,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-31 14:09:25,0.522,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-31 16:30:51,0.6052,0.521,0.553,True
ingv,EEC1,dir,max,2023-02-01 13:20:24,0.5361,0.521,0.553,False
ingv,EEC1,dir,max,2023-02-04 19:04:03,0.5595,0.521,0.553,True
ingv,EEC1,dir,stack,2022-11-15 04:46:34,0.3476,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-15 11:18:45,0.3365,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-16 08:40:07,0.3336,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-16 18:24:10,0.3565,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-17 19:00:07,0.3358,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-17 21:09:27,0.3349,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-17 22:54:43,0.3271,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-18 19:07:06,0.3285,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-19 11:35:06,0.3308,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-20 14:22:49,0.3381,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-20 17:31:18,0.345,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-20 19:43:10,0.3633,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-23 17:02:04,0.3295,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-24 05:22:40,0.3485,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-24 12:03:37,0.3279,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-26 19:46:16,0.3431,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-27 08:26:09,0.3265,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-28 10:05:37,0.3502,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-29 02:26:17,0.3281,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-29 11:00:06,0.3484,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-30 03:10:40,0.3572,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-30 04:22:51,0.3327,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-01 04:49:19,0.3568,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-01 07:06:19,0.3324,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-01 09:55:37,0.3274,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-04 13:59:47,0.3489,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-06 02:12:09,0.3351,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-10 05:05:58,0.3347,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-11 10:22:35,0.3294,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 06:33:02,0.3403,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 13:06:49,0.3398,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 14:07:05,0.3856,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-13 06:15:44,0.3477,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-14 15:41:19,0.3485,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-16 03:47:54,0.3413,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-18 17:44:00,0.3276,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-20 21:15:30,0.3556,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-24 14:02:39,0.3598,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-25 12:11:19,0.3727,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-25 23:04:25,0.3438,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-26 23:28:17,0.3271,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-27 04:56:33,0.369,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-29 06:43:24,0.331,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-30 18:13:45,0.3655,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-31 09:57:39,0.3335,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-31 22:32:48,0.3637,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-02 08:27:21,0.3277,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-06 00:00:20,0.3275,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-07 03:17:59,0.3292,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-10 18:41:50,0.3408,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-13 06:56:38,0.3441,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-14 22:33:31,0.3586,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-15 04:15:33,0.3272,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-16 17:45:39,0.3422,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-17 01:54:03,0.3434,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-19 15:26:13,0.3363,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-19 20:12:46,0.3247,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-20 05:26:58,0.3604,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-20 08:54:45,0.3265,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-21 09:27:26,0.3292,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-22 02:07:47,0.3339,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-22 10:25:31,0.3309,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-24 12:32:40,0.3462,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-24 14:55:20,0.3349,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-28 03:30:21,0.35,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-28 05:28:36,0.3392,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-28 21:58:03,0.3402,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-29 05:09:38,0.3307,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-30 11:46:48,0.3299,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-31 05:32:25,0.3396,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-31 16:27:16,0.3712,0.324,0.341,True
ingv,EEC1,dir,stack,2023-02-04 18:37:13,0.3345,0.324,0.341,False
ingv,EEC1,dir,stack,2023-02-05 04:03:55,0.3415,0.324,0.341,True
ingv,EEC1,dir,stack,2023-02-07 05:38:30,0.3351,0.324,0.341,False
ingv,EEC1,mag,max,2022-11-15 07:40:14,0.5086,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-15 23:23:37,0.5332,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-16 04:09:17,0.6346,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-16 12:36:33,0.5377,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-16 20:19:51,0.535,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-17 03:16:56,0.506,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-17 17:18:14,0.5542,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-17 19:19:51,0.521,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-18 07:11:17,0.543,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-18 10:01:54,0.5451,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-19 11:44:05,0.5661,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-19 18:38:28,0.5448,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-19 20:56:15,0.529,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-20 04:40:53,0.5103,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-24 19:14:32,0.5355,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-25 19:33:54,0.5154,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-27 19:57:43,0.6527,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-28 17:04:23,0.5524,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-29 00:25:05,0.5395,0.504,0.536,True
ingv,EEC1,mag,max,2022-11-30 03:46:40,0.5341,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-30 05:04:15,0.5294,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-30 08:50:36,0.5108,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-30 10:09:09,0.5078,0.504,0.536,False
ingv,EEC1,mag,max,2022-11-30 12:57:40,0.5445,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-01 14:06:43,0.5077,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-01 16:03:11,0.5467,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-01 23:26:28,0.527,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-02 05:07:02,0.5136,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-02 18:05:24,0.5095,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-04 04:34:59,0.5727,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-04 14:05:02,0.5829,0.504,0.536,True
